toxic,obscene,threats,time
0.93326193,0.73517835,0.08822391,1492751807
0.18502237,0.012806786,0.0025909399,1524882828
0.9803463,0.65834165,0.008105729,1470716751
0.28536996,0.1660272,0.00084076636,1518808208
0.035553038,0.0038883716,0.0002249129,1479034329
0.018145647,0.000948662,1.88E-05,1518833380
0.016207995,0.0015588737,0.00011714723,1493285943
0.065293625,0.008324671,0.0005547014,1499134022
0.07462596,0.0031901621,0.0003439311,1519601685
0.8907679,0.7130861,0.045232147,1491165376
0.4319853,0.27269208,0.0014762571,1493948851
0.14301458,0.015347533,0.0005348338,1497585665
0.04767594,0.009909426,0.00010821372,1484423738
0.8129574,0.6635415,0.0013150376,1491549240
0.05677359,0.0026577346,0.000131246,1497927996
0.9912952,0.93746495,0.008024787,1524615252
0.0026433896,0.00026641387,7.31E-06,1471799882
0.70187056,0.70590574,0.0007987171,1470501951
0.38615403,0.12785241,0.000118518576,1471192635
0.05761677,0.0022244323,2.10E-05,1506681002
0.5189997,0.49580717,0.0017047647,1502313250
0.5937613,0.1278899,0.007477926,1521637599
0.27469334,0.20467152,0.00041010292,1468876888
0.010686103,0.0005932975,3.34E-05,1481426091
0.03505919,0.0019010123,1.01E-05,1495815375
0.15269727,0.008587556,0.0014181228,1477136994
0.29864302,0.01969,0.0019847485,1476171645
0.9545629,0.77188754,0.012017492,1499825594
0.4336602,0.28891492,0.005807557,1474064423
0.009236673,0.00056409347,4.59E-05,1475404378
0.0005046728,7.32E-05,3.87E-07,1505691047
0.98919183,0.7111613,0.0017711906,1496875481
0.62409097,0.048163082,0.0020489662,1523625157
0.31894493,0.0059267133,0.002254022,1502050636
0.0065630213,0.00041526707,9.07E-06,1476071960
0.347746,0.05415647,0.02950194,1471321881
0.16058804,0.0088725295,0.002605505,1500089588
0.94850516,0.80934715,0.0043859812,1492748479
0.05117746,0.0049695564,0.0003402444,1486428946
0.4182803,0.45460737,0.00014782915,1496047549
0.16552232,0.00840846,0.00039692072,1496146838
0.008440393,0.0008008399,1.12E-05,1525624855
0.53072524,0.32311895,0.0048826155,1472750674
0.3166049,0.026515087,0.022615094,1480904221
0.057280816,0.006434352,0.00014496008,1496548181
0.41595432,0.11233755,0.004377712,1509629202
0.004125287,0.0006882203,9.57E-07,1507522458
0.53963757,0.012687526,0.002639597,1493850105
0.8688324,0.7207566,0.012028797,1481989746
0.12333153,0.034409113,0.00014882586,1466181054
0.01829747,0.00021131498,5.37E-06,1472856330
0.9912781,0.86928236,0.029593304,1488959150
0.959175,0.6943904,0.13393915,1492890189
0.40105858,0.09329116,0.15417095,1501128488
0.29534227,0.046038132,0.0021946514,1470115511
0.070312046,0.0030449661,0.00029355945,1504934330
0.9997596,0.99424225,0.014084528,1510769052
0.003975622,0.0003812701,2.76E-05,1474859599
0.39319634,0.3693475,0.00017904179,1483993675
0.0005635733,0.000104547566,2.70E-07,1503845326
0.63730866,0.43344024,0.0019730276,1489767109
0.057071615,0.009352708,0.00055821065,1479829432
0.6048597,0.51164365,0.02019504,1510775488
0.38842463,0.04324162,0.011079572,1474490290
0.0005808007,0.0001104496,3.43E-07,1465333757
0.24877384,0.076475486,0.031265076,1466024120
0.63623554,0.10233563,0.0021727434,1491365598
0.9958093,0.96553326,0.016038597,1492009282
0.27252114,0.039931145,0.0021897608,1499170038
0.018812431,0.0028094049,3.95E-05,1518405329
0.94746727,0.755606,0.01955493,1521794067
0.001209922,0.00016076825,3.48E-07,1470155199
0.99368036,0.9528636,0.22055061,1475231291
0.9848333,0.89723873,0.12755293,1526709771
0.24985756,0.38854325,2.66E-05,1500667148
0.0054968186,0.00048328142,9.40E-06,1513300120
0.112854175,0.004128134,0.0005529349,1510715432
0.16424905,0.017962838,0.0023300147,1492382124
0.0778463,0.010263887,0.0031007403,1507591305
0.0009422667,8.53E-05,5.17E-07,1475509189
0.5262306,0.34537998,0.037778363,1475442259
0.029654993,0.0026689325,0.00041531853,1490581467
0.9803491,0.91328496,0.37164417,1514426837
0.9261689,0.85689527,0.00019232082,1474817811
0.9993162,0.990326,0.0027538156,1476761061
0.0016992795,0.00016678695,4.43E-07,1478396605
0.48496857,0.22128539,0.00076633587,1500404634
0.9746966,0.89082485,0.106873654,1498947483
0.05728948,0.004847493,0.0003099789,1516591613
0.93648976,0.8262044,0.003743085,1499716893
0.049015306,0.0041809455,0.00014431393,1488330052
0.04555299,0.002196441,3.32E-05,1484071925
0.7902856,0.68070316,0.03661375,1509286847
0.023051612,0.001976594,0.0008529343,1497486585
0.9906623,0.83741075,0.0052320245,1506324043
0.9676739,0.8075466,0.00532062,1496259216
0.52245873,0.33451098,0.0032304528,1480730740
0.2510261,0.11559124,0.0012136792,1519147831
0.99744284,0.96479934,0.03922102,1512316220
0.03182402,0.0048321243,0.00041247968,1468441111
0.983558,0.8359236,0.27575997,1477407777
0.009359382,0.0006371563,8.84E-06,1495026972
0.023826316,0.001464294,1.41E-05,1511283507
0.5506003,0.095355205,0.02801209,1469566527
0.40360552,0.09902748,0.12935539,1471664010
0.88029116,0.57536113,0.50047547,1500294634
0.43241718,0.40084076,0.0024774405,1468963712
0.4769623,0.3587875,0.0037504628,1513188767
0.66306955,0.040934864,0.00063954515,1491476973
0.6282433,0.4401853,0.0065972023,1527242100
0.40834936,0.32975152,0.0002301356,1469463238
0.11468582,0.012760167,0.0029347495,1522204158
0.060605414,0.0049000364,5.23E-05,1523585434
0.065799534,0.0062975637,0.0027466044,1495689929
0.6298656,0.2585904,0.099568196,1499846924
0.10869592,0.023228955,0.005962253,1491576647
0.008577708,0.0010343505,1.11E-05,1470343651
0.052166253,0.003785278,0.00040745482,1474624256
0.075510494,0.011231707,0.00076201576,1497307908
0.3644019,0.050858434,0.0025066887,1470211697
0.99560475,0.95879865,0.07167044,1481340204
0.96718943,0.8799419,0.005946693,1502744483
0.17623442,0.007225871,0.00023967659,1496605994
0.15496872,0.014321971,0.0036479293,1476750433
0.6351548,0.1584523,0.04017231,1494995195
0.035920735,0.0023865032,7.24E-05,1467206937
0.23779844,0.12123154,0.0010266296,1491628848
0.044927675,0.005182219,8.20E-05,1499622511
0.9814904,0.9148271,0.2784229,1499289579
0.0055626454,0.0008995574,3.68E-07,1466372686
0.5472335,0.3495495,0.0020597754,1498851792
0.25912005,0.022595208,0.022172842,1523564949
0.9998375,0.9926965,0.072808444,1479485435
0.054420356,0.0058263196,0.00071857154,1496294792
0.92302,0.7265893,0.06676646,1480020053
0.02682856,0.0017856896,2.36E-05,1501619022
0.07722827,0.01173138,0.0008868935,1508698826
0.82726675,0.7272383,0.0018344178,1475173799
0.025227282,0.0018133293,3.24E-05,1514765060
0.025434867,0.0012794306,3.01E-05,1487086879
0.004893326,0.00042547635,5.14E-06,1499365674
0.05840749,0.003657507,0.0001411986,1491491702
0.4902889,0.2005765,0.004767974,1512648328
0.277441,0.016938701,0.021309676,1467012540
0.99448556,0.936599,0.050110105,1472127411
0.9798554,0.91023624,0.001979551,1499149693
8.07E-05,2.60E-05,4.20E-08,1468890241
0.53100204,0.3903685,0.000556205,1522945648
0.43512654,0.026780924,0.0056123487,1512881938
0.1244104,0.04204781,0.0004804829,1491922527
0.04342743,0.0027004017,2.71E-05,1501901897
0.008604542,0.00048675743,9.96E-07,1470802403
0.042609498,0.0027095063,0.00010882362,1504059649
0.96176606,0.87669444,0.012006954,1502807569
0.00077952916,0.00012831701,1.48E-07,1510572278
0.0830435,0.0047362545,0.00012635608,1493005514
0.113381475,0.011124352,0.00042049625,1508561062
0.9591363,0.89540356,0.0014532931,1506392251
0.99230725,0.828335,0.004058196,1472015083
0.007618516,0.00038744695,3.50E-06,1492114989
0.0010110119,0.00037454665,3.52E-05,1518156221
0.2529492,0.01540708,0.02342494,1490395218
0.50126815,0.023729857,0.0011395329,1498347734
0.9922042,0.95145136,0.26954767,1488099594
0.82214487,0.6422157,0.013500391,1510098800
0.18297997,0.015363625,0.0102771735,1508890827
0.95899385,0.6593917,0.031892758,1520085155
0.011388371,0.000578235,5.69E-05,1478303513
0.02993336,0.0011256348,3.35E-05,1488703648
0.5078161,0.44780225,0.0015237522,1514757158
0.0776765,0.005218902,0.0012416383,1520964753
0.8790721,0.68356264,0.12139809,1502827145
0.16370147,0.020724704,0.0032664493,1523140060
0.9018441,0.73553115,0.00033282788,1481745844
0.030405715,0.0015285049,5.52E-05,1493676408
0.4223206,0.11778031,5.08E-05,1491716958
0.93231744,0.7097869,0.069051355,1488322522
0.68592244,0.5499982,0.01205566,1496208324
0.9883278,0.9202175,0.018943267,1526655226
0.48592484,0.3064657,0.034341257,1510883360
0.0033346638,0.00031812052,3.52E-06,1496374405
0.6090162,0.44193268,0.079628535,1486343430
0.7283209,0.45823053,0.006301026,1495141135
0.61253476,0.24872243,0.056276243,1521836937
0.51433134,0.28915268,0.0046542287,1467605400
0.16109848,0.0090423,0.0033426322,1527030099
0.17040488,0.011234884,0.0029657066,1491011800
0.26239347,0.07164814,0.0052907937,1483722037
0.023030654,0.0028003037,0.00021457509,1487008367
0.0060470807,0.0006339955,4.64E-06,1491351652
0.049143262,0.004091385,0.00024700104,1512668195
0.0022725523,0.00057377084,2.48E-06,1496317991
0.5141984,0.44996685,0.0016126874,1482978919
0.015732532,0.0014404015,0.00024503868,1477838110
0.001598547,0.00019258488,5.35E-07,1480985904
0.015031245,0.0012404651,4.18E-05,1468401318
0.23998189,0.050586764,0.0721839,1511995727
0.0020057363,0.00012941087,3.67E-07,1493935432
0.020252064,0.0017546319,9.19E-05,1503492339
0.36672148,0.42648038,0.0025396987,1490316007
0.004052076,0.00025652125,5.70E-06,1478054821
0.27660966,0.11755262,0.0032471288,1507333896
0.07196727,0.0020867924,0.0006381536,1499601795
0.03874441,0.0046772254,0.00024559675,1499912064
0.015602721,0.001233899,2.60E-05,1474180898
0.77926975,0.6030348,0.061715838,1511666072
0.1646783,0.02061721,0.0042432775,1475626038
0.7135359,0.57748044,0.01588262,1509506400
0.34906998,0.059589308,0.0014559458,1503617874
0.006288734,0.00057019776,6.84E-06,1524801370
0.2203437,0.042737998,0.0028303554,1470130645
0.02303333,0.0012066253,1.34E-05,1485329570
0.9828556,0.92274344,0.00068379164,1495707605
0.9992411,0.98012376,0.046781957,1486059492
0.53172207,0.36281368,0.049240995,1487634817
0.04332836,0.017010918,0.0020694584,1499882969
0.73565435,0.5424008,0.12775464,1507305328
0.14533854,0.0077050035,0.00036424177,1509025954
0.0045674685,0.000543284,3.14E-06,1492831730
0.9556199,0.8304755,0.013649264,1527484655
0.9743458,0.8786114,0.05457991,1513878952
0.06889165,0.012101435,0.0007754291,1522982116
0.63734996,0.09349043,0.015919197,1500928629
0.11932099,0.0072500478,0.0004903984,1506615126
0.06489314,0.0039806627,0.00016269545,1499660076
0.19748148,0.013574352,0.0026160604,1477373172
0.34247342,0.3989402,0.00028095278,1471829640
0.38292098,0.35614964,0.00046075738,1497514384
0.0037672296,0.00042229064,5.69E-06,1513553265
0.012464624,0.0008971923,9.79E-06,1527153935
0.29492825,0.027415678,0.013240353,1485493228
0.01548542,0.0015022482,6.21E-05,1476249301
0.012572482,0.00082059024,2.84E-05,1473870129
0.022817893,0.006468492,0.00040486033,1467850838
0.77439004,0.4227402,0.00087715016,1490417192
0.98525673,0.89288384,0.09433058,1499966486
0.028253509,0.0016079718,0.00032321268,1476726977
0.2719338,0.02998014,0.006696501,1509588818
0.060086183,0.0011069973,8.85E-05,1475105389
0.3742458,0.18794951,0.0006521797,1502445252
0.00067910564,6.32E-05,2.45E-07,1496981246
0.00068047293,6.49E-05,5.58E-08,1465923658
0.8982615,0.7220106,0.007694144,1506870494
0.42394987,0.048458874,0.07234755,1522379926
0.020018984,0.0016130782,0.00032669824,1490884777
0.06218045,0.0065063494,0.0058027525,1506437579
0.010795403,0.0020440347,5.41E-06,1476848726
0.649361,0.20373948,0.50031424,1467602874
0.0070553217,0.0005234086,5.02E-06,1466806480
0.39535952,0.28282166,0.0013193702,1495517729
0.47113252,0.11337597,0.0022744094,1494880820
0.40924108,0.051451374,0.0010257922,1521975253
0.11804553,0.011614593,0.00027185483,1502816994
0.40701404,0.056088705,0.0113007305,1507434316
0.9999002,0.99429804,0.008476774,1465158851
0.9143305,0.77525294,0.0046157176,1471351855
0.33494136,0.04387668,0.014564096,1499998395
0.09300077,0.006671462,0.00018451658,1473871499
0.35802257,0.22329997,0.019065795,1491577844
0.99703884,0.96797633,0.1442274,1470950676
0.41530472,0.07525913,0.14036614,1509050276
0.14270362,0.01742436,0.01631993,1475619214
0.4260376,0.27838504,0.046731118,1488245797
0.07766747,0.0010397637,2.11E-05,1509013071
0.17122646,0.027742725,0.00010477701,1506334370
0.9864942,0.8897875,0.034224596,1498577912
0.66019875,0.30743724,0.001391796,1523577815
0.049528506,0.0046465653,0.001236057,1475058271
0.62820363,0.2925613,0.022657905,1485673360
0.52293104,0.06508897,0.11147066,1469822787
0.76540416,0.52022845,0.12411489,1495609140
0.0020725618,0.00022202014,6.10E-07,1520357742
0.54771423,0.07057151,0.0092379255,1516503728
0.32308197,0.0076979124,0.00021556923,1466484683
0.03459949,0.0034906203,2.10E-05,1466112408
0.018046297,0.0008130548,8.84E-06,1502935911
0.6284785,0.49335036,0.016687864,1507083917
0.53053117,0.38487467,7.94E-05,1499762543
0.016359845,0.0016165731,1.06E-05,1501872896
0.8644314,0.57761955,0.45656055,1496093323
0.06472993,0.006919466,0.003172045,1484595638
0.60060394,0.49466243,0.0029482727,1518029763
0.02233822,0.0015514325,5.01E-06,1514429198
0.9687903,0.88964987,0.011776206,1503861589
0.06411477,0.0018089999,5.57E-05,1507675833
0.0036582488,0.0003204238,5.91E-06,1484303223
0.50166285,0.35878548,0.028403288,1483477129
0.9704028,0.86416477,0.0019452624,1514826057
0.95864856,0.7591469,0.006675318,1473113459
0.85192084,0.7122625,0.0134660145,1470653182
0.7383738,0.5340065,0.031954844,1502573048
0.33664674,0.11379273,0.008457563,1498461341
0.9632302,0.20769146,0.0015092879,1481579729
0.040606875,0.0022792176,0.0004658112,1516054858
0.003693597,0.00042501523,3.43E-06,1514992303
0.32938406,0.011763112,2.99E-05,1497276956
0.011899431,0.0011903968,4.35E-06,1505844015
0.91972256,0.60988533,0.019331936,1513361337
0.21131594,0.066527545,4.54E-05,1487882636
0.9668218,0.80013704,0.075432405,1492735845
0.70789826,0.5073433,0.00062095834,1480455885
0.20262536,0.21637413,0.0010255718,1516996170
0.12749998,0.008120998,0.0003586638,1500772416
0.014938221,0.00042112605,2.15E-05,1510154314
0.6121629,0.40615746,0.0064682257,1492879124
0.16346021,0.012365428,0.0006988165,1474246238
0.43265742,0.01685233,0.0011119493,1487033148
0.9670108,0.87556547,0.017782655,1499171267
0.1612314,0.012508157,0.001877679,1470998170
0.13043576,0.0070001613,0.0003350379,1511456532
0.93681765,0.51309687,0.3178759,1509644621
0.6308507,0.52866894,0.0010719094,1504651556
0.01340726,0.0006222593,5.20E-06,1492480312
0.5578124,0.4753553,0.0028882255,1467570368
0.037417147,0.0031358015,2.84E-05,1480001481
0.4060452,0.13450398,0.0022480546,1491779208
0.7812652,0.61033547,0.0030822444,1506532339
0.11725161,0.0033768918,0.0005333567,1495652591
0.5067957,0.43061998,0.0049114446,1504457231
0.029833158,0.0028784957,0.00019511764,1491253279
0.8122792,0.68167776,0.121032186,1475722720
0.92446595,0.78023875,0.032702595,1527497833
0.032286007,0.001697871,3.84E-05,1502926115
0.64832526,0.5175203,0.0009757869,1496933444
0.57832086,0.11379944,0.0050450573,1511461827
0.56537646,0.01695625,0.0008250476,1496939999
0.9909629,0.93573284,0.24929707,1526075097
0.11113436,0.004816534,0.00061147637,1481818410
0.044858374,0.0021144736,0.00014938162,1498340949
0.017421773,0.00051328354,3.14E-06,1497925696
0.53635085,0.3333905,0.00535676,1508666940
0.091867775,0.03294502,2.51E-05,1494981488
0.0022257683,0.00021522607,2.85E-06,1519524828
0.90750897,0.4774308,0.033904303,1514341220
0.031607725,0.002656419,5.44E-05,1509061493
0.83434016,0.5909965,0.018314525,1499873568
0.000619515,5.08E-05,2.00E-07,1497756635
0.92384017,0.8213621,0.0012117432,1508598663
0.9107793,0.6935268,0.044353798,1526982823
0.9909313,0.92014754,0.0044299024,1515386800
0.05805611,0.004363942,8.18E-05,1471141944
0.0047060717,0.00047992793,2.79E-06,1499738726
0.86654824,0.7228473,0.0005655958,1471045953
0.27378818,0.0058633783,0.0001466378,1503130703
0.7705009,0.5089059,0.0050678807,1509989586
0.25260627,0.16412094,9.74E-05,1509458512
0.41062146,0.07624962,0.04561379,1508997356
0.015404425,0.0014288484,2.90E-05,1501407447
0.08585392,0.0053448603,0.0020269821,1497040021
0.022425195,0.001458393,1.09E-05,1474944176
0.08784814,0.0097475955,0.00022224252,1471834832
0.1678935,0.026157815,0.020648083,1487349899
0.961423,0.7995674,0.014873685,1467163768
0.62458867,0.50155795,0.0031380025,1479184340
0.9939857,0.944956,0.038290124,1500167873
0.02646258,0.0026364292,1.29E-05,1500910379
0.5641077,0.29026425,0.0004913136,1508528610
0.3184174,0.027580613,0.002104427,1500437888
0.4631097,0.47570798,0.00018015747,1498616977
0.08031158,0.0054409676,0.00019935697,1493064328
0.5528901,0.56601894,0.0019033762,1502722812
0.0012461394,0.000112082664,7.64E-07,1510339141
0.94262844,0.7717425,0.002840321,1514435236
0.4894714,0.44442928,0.0024521356,1526400438
0.7131049,0.42385417,0.0023536552,1497511977
0.16952951,0.019260138,0.01621052,1522215125
0.99883217,0.9791403,0.07806677,1519938038
0.53536946,0.3058723,0.0054832124,1508232821
0.9778922,0.8955779,0.0061510326,1514691419
0.12980226,0.011274571,0.0050050477,1481319845
0.88348436,0.7007427,0.1440847,1478454462
0.08978303,0.012527142,0.014161877,1480012732
0.6011015,0.46939117,0.01731849,1474575323
0.022635963,0.0018730573,8.31E-06,1527089742
0.2899964,0.02774823,0.038696904,1503849109
0.7256354,0.60124916,0.0025830383,1474777833
0.9983038,0.9525331,0.0020458184,1489503658
0.007827793,0.00060816057,1.29E-05,1485486665
0.18020813,0.008362988,0.00022988449,1493678125
0.014891114,0.0020844045,7.58E-06,1506815511
0.9241085,0.7698903,0.028934184,1476978830
0.5227984,0.37973797,7.81E-05,1495906328
0.9377023,0.75214124,0.0036327508,1498318636
0.023244653,0.0012072658,3.81E-05,1506814044
0.004659104,0.00044253242,4.01E-06,1509137788
0.0040933965,0.00022004377,3.51E-06,1526159804
0.9964805,0.9513067,0.009375321,1470856289
0.13103288,0.033192422,0.0051009,1513767991
0.02323575,0.0020789385,3.55E-05,1476724302
0.6366058,0.5037962,0.001390648,1490211991
0.70247436,0.58295166,0.00033966202,1489723001
0.069034606,0.004399879,0.0005647485,1496809609
0.38571426,0.32836828,0.0011607696,1486954758
0.95619994,0.64925325,0.0017165517,1492361714
0.62977403,0.58302104,0.0009189599,1476031193
0.57803047,0.4217567,0.012930481,1509583691
0.849006,0.5520515,0.003129607,1520194813
0.20860454,0.01394957,0.0030689163,1498009540
0.010099164,0.004415736,0.000941547,1501566649
0.92835414,0.8277252,0.007695498,1494675780
0.48771068,0.09107584,0.09043945,1475074461
0.306492,0.10987518,0.0002576765,1493400193
0.770676,0.5286144,0.009755824,1491079754
0.51182175,0.093006365,0.052172374,1469650545
0.38897124,0.06927693,0.0023357102,1497390099
0.022036081,0.0016428751,3.68E-05,1504665941
0.13903813,0.011551859,0.002783453,1514125136
0.0027819737,0.00020069222,2.51E-07,1503338419
0.50596964,0.4213731,0.00878404,1526219647
0.022104388,0.001351897,2.89E-05,1510116119
0.16146584,0.022106923,0.00027079138,1493997875
0.21820794,0.024333043,0.0059263087,1515558750
0.0751747,0.0062670005,0.00012147921,1521778365
0.90833116,0.75123847,0.091527596,1471887612
0.51001465,0.43905723,0.00051618,1473119778
0.488328,0.37218305,0.0045870896,1485507792
0.11798154,0.012586585,0.001454058,1489753670
0.9954098,0.8947644,0.006943006,1500146829
0.017232366,0.0013794381,9.20E-05,1491458758
0.015795683,0.002875801,0.0007783163,1501440277
0.8475376,0.57764614,0.007249049,1509612593
0.18355069,0.0138531625,0.0017426385,1493767067
0.0014723276,0.00025579563,1.93E-06,1474131809
0.34332153,0.03902544,0.008818262,1465803152
0.11938235,0.012732091,0.003439859,1483068670
0.70607567,0.216181,0.35508898,1517215159
0.978475,0.82642704,0.11098604,1494000800
0.9938558,0.92470473,0.06277041,1490290322
0.03256007,0.002868623,0.0006670827,1515905117
0.28263223,0.24190105,0.00017810565,1471298191
0.063908145,0.004081575,0.0004136969,1506888850
0.014984404,0.0005828384,1.98E-05,1485697203
0.1040851,0.02280242,3.11E-05,1481437919
0.030718828,0.001254867,2.57E-05,1527586734
0.41395825,0.45366034,0.0001664157,1480294317
0.024689702,0.0009795009,2.55E-05,1501089111
0.8896002,0.6138562,0.0016799009,1482690129
0.010244651,0.0007928205,1.10E-05,1512334588
0.9183755,0.8234381,0.0010285783,1499190602
0.57390195,0.34686047,0.014384108,1468641544
0.83385867,0.2532483,0.0015413073,1505947195
0.9868348,0.9336832,0.38274178,1498791917
0.005497178,0.0003495412,2.04E-05,1509579691
0.23933741,0.035392493,0.007121931,1480743479
0.027109737,0.002791362,0.000104129394,1507442162
0.002449304,0.00031418086,2.41E-06,1494000368
0.56344587,0.45136008,0.0015028414,1501688723
0.63658243,0.24746716,0.05091853,1501551719
0.4683632,0.2936676,0.0011058525,1511225154
0.81356186,0.4835196,0.0029146369,1503101849
0.93648976,0.8262044,0.003743085,1499892427
0.0037388518,0.00040620216,1.67E-06,1470886720
0.7600781,0.6436258,0.0130954925,1510526423
0.109812446,0.0060574873,0.00052618363,1514009628
0.0003096726,6.34E-05,1.38E-07,1481528487
0.071465656,0.0024924197,0.00024823222,1475931271
0.20331047,0.018080046,0.010470518,1519264851
0.28623936,0.022189867,0.0009763913,1472823714
0.018091643,0.0010608728,6.18E-05,1518202103
0.98328584,0.85496944,0.08144945,1525045493
0.6904361,0.5453588,0.0023588694,1477344200
0.96542203,0.8719963,0.0059122066,1511024232
0.9136115,0.7533495,0.02491581,1517360494
0.0084136175,0.0004993953,2.65E-05,1474093956
0.010099164,0.004415736,0.000941547,1483007438
0.17331517,0.025937412,0.02810326,1492139758
0.014304318,0.00046426393,1.82E-06,1521329514
0.6409366,0.44513735,6.25E-05,1501812414
0.800376,0.5218849,0.013218636,1485144611
0.5549973,0.01317815,0.00036362614,1506118281
0.0123023335,0.0011279919,4.79E-05,1499009070
0.06255404,0.0030529425,0.00013291284,1485290558
0.42625284,0.49485752,6.62E-05,1516381567
0.8430001,0.74553967,0.006093004,1525555626
0.089489035,0.009442287,0.0003332222,1496090437
0.96052194,0.81986296,0.0016970597,1498611078
0.9901534,0.9146844,0.07169913,1521142763
0.33212438,0.21732904,0.0038650853,1468732714
0.082623996,0.007637163,0.00015937565,1515194394
0.06373532,0.002455141,2.44E-05,1505487420
0.009357128,0.0008551857,1.07E-05,1493510738
0.01099578,0.0009034033,7.88E-06,1501279236
0.37755105,0.045632146,0.08869448,1522891534
0.075640194,0.0148188,0.0007598219,1492321298
0.9442728,0.79913604,0.04027501,1489580954
0.010099164,0.004415736,0.000941547,1479090148
0.650535,0.37734127,0.12412408,1479665162
0.59124863,0.27923334,0.0054898313,1501916678
0.007605157,0.0010260121,2.61E-05,1481490656
0.94405663,0.7714203,0.0041572764,1517473180
0.047936283,0.0026149547,0.00011420077,1468108704
0.99485874,0.955802,0.18188225,1505825538
0.062916,0.0071466924,0.0004071452,1469294343
0.08177529,0.005885651,0.002340286,1475434662
0.31242427,0.041070234,0.0038920303,1480308316
0.088318296,0.0051923725,0.00021072227,1479347216
0.6435733,0.40215203,0.008925853,1492069864
0.9156294,0.5206737,0.47992983,1475385036
0.9993086,0.9828767,0.026494294,1482888959
0.53965,0.34055066,0.023454726,1492708731
0.9301718,0.75373137,0.032704134,1508138688
0.0013509053,0.00018140269,2.12E-06,1471875575
0.18772893,0.09505289,0.00050450594,1465170078
0.037880197,0.006846364,0.0003525488,1474048330
0.9852271,0.90574384,0.04845041,1526753289
0.79227513,0.66440886,0.046322986,1470184269
0.6100892,0.24413393,0.000810682,1486694169
0.7080788,0.4054069,0.0026070944,1472065824
0.0025217887,0.00031878057,2.51E-06,1492472592
0.010365916,0.0007450357,1.04E-05,1484258349
